nretweets,srclng,srclat,dstlng,dstlat
11,-102.552784,23.634501,-101.680496,21.123619
11,-3.435973,55.378051,-71.1097335,42.3736158
11,12.56738,41.87194,11.3426163,44.494887
11,-74.0758333,4.5980556,-75.575137,6.235925
11,-0.1276831,51.5073346,4.360515,52.009507
11,-91.8479332,37.6658757,121.774017,12.879721
11,-48.5023682,-1.4550205,-48.5023682,-1.4550205
11,49.1053247,36.1507319,2.1699187,41.387917
11,-105.2705456,40.0149856,-3.188267,55.953252
11,6.1422961,46.1983922,14.4378005,50.0755381
11,-102.1732882,31.9524799,-80.782127,8.537981
11,-3.435973,55.378051,8.468946,60.472024
11,28.0473051,-26.2041028,28.21837,-25.73134
11,-0.1276831,51.5073346,37.906193,-0.023559
11,4.3517103,50.8503396,4.3517103,50.8503396
11,-74.0059731,40.7143528,23.7293097,37.9837155
11,-71.1097335,42.3736158,-0.1276831,51.5073346
11,-74.0059731,40.7143528,20.4622222,44.8205556
11,-0.1276831,51.5073346,-1.691032,52.633584
11,2.1699187,41.387917,-8.1338558,42.5750554
11,-3.74922,40.463667,-100.309201,25.6732109
11,-3.435973,55.378051,-122.3320708,47.6062095
11,6.1422961,46.1983922,-85.3232139,51.253775
11,-91.8479332,37.6658757,-123.1139268,49.261226
11,-77.0363658,38.8951118,72.8776559,19.0759837
11,-74.0059731,40.7143528,-118.3286614,34.0928092
11,-73.95,40.65,-79.3831843,43.653226
11,1.777619,50.470632,-1.675708,48.113475
11,-77.0363658,38.8951118,-96.769923,32.802955
11,-0.1276831,51.5073346,-93.26667,44.983334
11,-74.0059731,40.7143528,-3.188267,55.953252
11,-3.188267,55.953252,-3.435973,55.378051
11,-74.0059731,40.7143528,-86.80249,33.5206608
11,-74.0059731,40.7143528,47.481766,29.31166
11,-77.0622028,-12.0478158,-102.552784,23.634501
11,12.56738,41.87194,10.9916578,45.4383563
11,-122.6762071,45.5234515,-122.6762071,45.5234515
11,-0.1276831,51.5073346,28.21837,-25.73134
11,-102.1732882,31.9524799,55.307485,25.271139
11,6.1422961,46.1983922,-1.2464674,51.7612056
11,-0.1276831,51.5073346,-86.7833333,36.1666667
11,-96.769923,32.802955,-97.7430608,30.267153
11,149.1286843,-35.2819998,149.1286843,-35.2819998
11,-0.1276831,51.5073346,-1.76261,53.8108176
11,6.0560873,46.2339591,6.0560873,46.2339591
11,-3.7003454,40.4166909,-75.015152,-9.189967
11,133.775136,-25.274398,-0.1276831,51.5073346
11,-3.435973,55.378051,120.9842195,14.5995124
11,-70.641997,-33.4691199,-99.133208,19.4326077
11,13.003822,55.604981,-106.346771,56.130366
11,49.1053247,36.1507319,5.291266,52.132633
11,8.227512,46.818188,-0.1276831,51.5073346
11,174.7633315,-36.8484597,174.885971,-40.900557
11,-74.0059731,40.7143528,-122.6614861,45.6387281
11,-0.1276831,51.5073346,-86.1349019,40.2671941
11,-2.247926,53.479251,77.22496,28.635308
11,-5.9832577,43.2504393,-5.9962951,37.38264
11,-3.435973,55.378051,24.9435553,60.1665856
11,-70.641997,-33.4691199,-73.24521,-39.819586
11,22.9446064,40.6393495,23.7293097,37.9837155
11,-0.1276831,51.5073346,-86.1580736,39.7685155
11,-0.1276831,51.5073346,-81.6954088,41.4994954
11,-99.1673393,19.5509708,-99.133208,19.4326077
11,-3.7003454,40.4166909,-84.7227071,39.0841968
11,-105.2705456,40.0149856,-105.2705456,40.0149856
11,-91.8479332,37.6658757,-75.163789,39.952335
11,-105.2705456,40.0149856,149.1286843,-35.2819998
11,6.1422961,46.1983922,-82.907123,40.4172871
11,-71.0597732,42.3584308,-122.4194155,37.7749295
11,-91.8479332,37.6658757,-99.9018131,31.9685988
11,-3.435973,55.378051,-1.1397592,52.6368778
11,-3.435973,55.378051,-1.880769,50.719164
11,-74.0059731,40.7143528,37.6154009,55.7427928
11,49.1053247,36.1507319,10.451526,51.165691
11,10.3089377,56.994913,37.6154009,55.7427928
11,-74.0059731,40.7143528,13.4060912,52.519171
11,6.1422961,46.1983922,-1.553621,47.218371
11,-84.7227071,39.0841968,35.243322,38.963745
11,-2.6179366,42.17146,-0.3768049,39.4702393
11,-84.7227071,39.0841968,6.1422961,46.1983922
11,-3.435973,55.378051,-74.0758333,4.5980556
11,-3.435973,55.378051,9.186516,45.4654542
11,-3.74922,40.463667,-79.897453,-2.203816
11,-0.1276831,51.5073346,0.9707801,52.1872472
11,-93.26667,44.983334,-87.6297982,41.8781136
11,-51.92528,-14.235004,-47.9291698,-15.7801482
11,-84.7227071,39.0841968,-70.641997,-33.4691199
11,-2.247926,53.479251,-2.6276908,53.9690089
11,-2.58791,51.454513,18.06491,59.32893
11,-2.58791,51.454513,-103.343803,20.67359
11,-2.247926,53.479251,5.291266,52.132633
11,6.1422961,46.1983922,-1.880769,50.719164
11,-119.4179324,36.778261,-74.0059731,40.7143528
11,-3.7003454,40.4166909,5.6799694,50.8500654
11,-74.0059731,40.7143528,138.5999453,-34.9287264
11,-2.58791,51.454513,-63.5753196,44.6488625
11,120.9010259,14.2491516,-87.6297982,41.8781136
11,6.1422961,46.1983922,-122.1430195,37.4418834
11,-3.435973,55.378051,-66.902061,10.491016
11,-102.1732882,31.9524799,-102.4107493,34.2331373
11,-74.0059731,40.7143528,121.0414667,14.4081327
11,6.1422961,46.1983922,-76.6121893,39.2903848
11,174.776236,-41.2864603,174.776236,-41.2864603
11,8.6724335,49.3987524,10.451526,51.165691
11,-102.552784,23.634501,-99.646761,19.287867
11,-2.247926,53.479251,139.6917064,35.6894875
11,-0.1276831,51.5073346,86.672584,27.252675
11,-3.7003454,40.4166909,-91.8479332,37.6658757
11,-91.8479332,37.6658757,-119.4179324,36.778261
11,-0.1276831,51.5073346,-0.540579,53.230688
11,-8.5463034,42.8804471,-8.5463034,42.8804471
11,-105.2705456,40.0149856,-97.7430608,30.267153
11,106.845172,-6.211544,113.921327,-0.789275
11,-91.8479332,37.6658757,-74.4056612,40.0583238
11,-0.1276831,51.5073346,-75.9268747,40.3356483
11,-84.7227071,39.0841968,101.975766,4.210484
11,-0.1276831,51.5073346,0.0965375,52.2761928
11,-4.2026458,56.4906712,-3.188267,55.953252
11,-118.2436849,34.0522342,-104.9847179,39.737567
11,-0.1276831,51.5073346,-123.438353,39.5500194
11,-0.1276831,51.5073346,-71.8022934,42.2625932
11,-0.1276831,51.5073346,20.4622222,44.8205556
11,-74.0059731,40.7143528,-94.6858998,46.729553
11,-122.4194155,37.7749295,-75.6971931,45.4215296
11,-84.7227071,39.0841968,28.21837,-25.73134
11,6.1422961,46.1983922,-8.4863157,51.8968917
11,-46.6388182,-23.5489433,-51.1732073,-23.29273
11,-84.7227071,39.0841968,-119.4179324,36.778261
11,-2.247926,53.479251,2.1699187,41.387917
11,2.1699187,41.387917,-4.7283811,41.6529434
11,-2.247926,53.479251,4.8951679,52.3702157
11,6.1422961,46.1983922,-86.80249,33.5206608
11,-0.1276831,51.5073346,35.4954794,33.8886289
11,-3.7003454,40.4166909,-3.1660968,40.6301049
11,120.9842195,14.5995124,120.9842195,14.5995124
11,-0.1276831,51.5073346,-80.2264393,25.7889689
11,-1.1743197,52.3555177,-3.188267,55.953252
11,-2.247926,53.479251,-117.9495083,34.0200114
11,-51.2287346,-30.0277041,-47.9291698,-15.7801482
11,-2.247926,53.479251,-1.4746186,52.9225301
11,-8.4863157,51.8968917,-8.24389,53.41291
11,-0.180911,51.516516,-0.1276831,51.5073346
11,-96.769923,32.802955,-95.712891,37.09024
11,-106.346771,56.130366,-106.346771,56.130366
11,34.7961722,32.0464987,-87.6297982,41.8781136
11,-3.435973,55.378051,153.0235024,-27.4709331
10,174.7633315,-36.8484597,174.776236,-41.2864603
10,-102.1732882,31.9524799,-2.0853567,53.3570177
10,-74.0059731,40.7143528,36.8219462,-1.2920659
10,-2.247926,53.479251,138.5999453,-34.9287264
10,138.5999453,-34.9287264,138.5999453,-34.9287264
10,-3.7003454,40.4166909,2.0104398,41.560953
10,-84.7227071,39.0841968,72.8776559,19.0759837
10,-0.1276831,51.5073346,135.7680294,35.0116363
10,6.1422961,46.1983922,-122.121512,47.6739881
10,-105.2705456,40.0149856,-4.251806,55.864237
10,6.0560873,46.2339591,-118.2436849,34.0522342
10,-74.0059731,40.7143528,-81.3792365,28.5383355
10,-0.1276831,51.5073346,85.3333333,27.7
10,-46.6388182,-23.5489433,-46.5320878,-23.655314
10,-84.7227071,39.0841968,25.748151,61.92411
10,2.649966,39.5695059,2.1699187,41.387917
10,-2.247926,53.479251,-2.893075,53.193392
10,-3.7003454,40.4166909,-6.3707604,39.4761789
10,-84.7227071,39.0841968,-1.829833,52.4750743
10,-77.1067698,38.8799697,-74.0059731,40.7143528
10,-2.247926,53.479251,78.96288,20.593684
10,-84.7227071,39.0841968,114.1833333,22.5
10,-84.7227071,39.0841968,-1.519693,52.406822
10,-2.58791,51.454513,-2.9915726,53.4083714
10,2.649966,39.5695059,-5.9962951,37.38264
10,-0.1276831,51.5073346,-98.5282644,29.4891088
10,-3.7003454,40.4166909,-96.7886002,33.1763799
10,120.9010259,14.2491516,-74.0059731,40.7143528
10,-71.542969,-35.675147,-99.133208,19.4326077
10,-3.7003454,40.4166909,-4.0470165,43.3514552
10,-89.3985283,40.6331249,8.946256,44.4056499
10,-3.435973,55.378051,47.481766,29.31166
10,-3.5517167,55.9070198,144.9630556,-37.8136111
10,-2.247926,53.479251,-1.7797176,51.5557739
10,-0.1276831,51.5073346,0.0007429,43.552293
10,-3.7003454,40.4166909,-6.1966757,36.4656902
10,-0.1276831,51.5073346,0.573453,50.854259
10,-74.0059731,40.7143528,-111.0937311,39.3209801
10,-3.435973,55.378051,-91.8479332,37.6658757
10,-91.8479332,37.6658757,-77.0363658,38.8951118
10,-3.188267,55.953252,-4.2026458,56.4906712
10,-0.1276831,51.5073346,-122.272747,37.8715926
10,-3.74922,40.463667,-0.6952196,38.2671765
10,-0.1276831,51.5073346,0.2764899,50.9285982
10,-91.8479332,37.6658757,-73.95,40.65
10,6.1422961,46.1983922,-85.6023643,44.3148443
10,-2.247926,53.479251,8.5391825,47.3686498
10,-0.1276831,51.5073346,73.22068,3.202778
10,-84.7227071,39.0841968,18.06491,59.32893
10,-84.7227071,39.0841968,-3.7837117,52.1306607
10,-0.1276831,51.5073346,-2.2257856,51.746774
10,100.992541,15.870032,100.4762319,13.7234186
10,-0.1276831,51.5073346,-0.902656,52.240477
10,139.6982122,35.6640352,139.6917064,35.6894875
10,-46.6388182,-23.5489433,-35.7350983,-9.6662515
10,-3.7003454,40.4166909,-0.7904639,38.4780341
10,-0.1276831,51.5073346,-111.876782,33.8179299
10,32.400208,37.751954,40.230629,37.9144099
10,-0.1081684,51.5151007,-0.1276831,51.5073346
10,32.400208,37.751954,29.06687,40.18257
10,-3.7003454,40.4166909,-5.3162201,35.8882475
10,2.3522219,48.856614,5.724524,45.188529
10,6.1422961,46.1983922,-0.4672517,51.2622513
10,-3.7003454,40.4166909,-83.753428,9.748917
10,-0.1276831,51.5073346,-1.4512989,55.046389
10,-3.7003454,40.4166909,-73.050319,-36.818938
10,-102.1732882,31.9524799,-66.58973,6.42375
10,6.069864,46.317077,-2.58791,51.454513
10,-0.1276831,51.5073346,-4.548056,54.236107
10,-3.7003454,40.4166909,-2.467904,36.8401632
10,-99.133208,19.4326077,-101.186421,19.700593
10,-0.1276831,51.5073346,72.5660045,23.0395677
10,10.3089377,56.994913,2.1699187,41.387917
10,-0.1276831,51.5073346,-3.1495175,56.2082078
10,-7.891352,51.9394189,-3.435973,55.378051
10,9.186516,45.4654542,14.2681244,40.8517746
10,-74.0059731,40.7143528,-73.087749,41.6032207
10,-1.1743197,52.3555177,-2.9915726,53.4083714
10,-0.1276831,51.5073346,-0.4200255,51.8786707
10,-105.2705456,40.0149856,121.0437003,14.6760413
10,-0.1276831,51.5073346,-1.829833,52.4750743
10,-91.8479332,37.6658757,-97.7430608,30.267153
10,-71.1097335,42.3736158,-74.0059731,40.7143528
10,6.1422961,46.1983922,-71.620361,-33.045646
10,2.3522219,48.856614,7.265592,43.696036
10,-3.435973,55.378051,-82.907123,40.4172871
10,-0.1276831,51.5073346,-0.1584615,51.5238379
10,-74.0059731,40.7143528,12.56738,41.87194
10,-102.1732882,31.9524799,-97.7430608,30.267153
10,-51.92528,-14.235004,-47.0632391,-22.9071048
10,-1.880769,50.719164,-0.1276831,51.5073346
10,-2.247926,53.479251,-102.552784,23.634501
10,-0.1276831,51.5073346,-122.25,37.7141454
10,-77.0363658,38.8951118,-77.1945247,41.2033216
10,6.1422961,46.1983922,100.351997,-0.95373
10,-105.2705456,40.0149856,-4.2026458,56.4906712
10,-56.1819444,-34.8836111,-3.7003454,40.4166909
10,-91.8479332,37.6658757,14.2997421,55.9293806
10,-0.1276831,51.5073346,9.501785,56.26392
10,6.1422961,46.1983922,14.2681244,40.8517746
10,-105.2705456,40.0149856,-99.9018131,31.9685988
10,-3.74922,40.463667,-1.8600701,38.9976516
10,-1.1743197,52.3555177,-1.470085,53.381129
10,100.992541,15.870032,100.4938889,13.7522222
10,-92.1450245,31.2448234,-106.346771,56.130366
10,-69.4454689,45.253783,-0.1276831,51.5073346
10,-3.7003454,40.4166909,-5.4476981,36.1297803
10,-3.7003454,40.4166909,100.8958482,12.9625089
10,-2.247926,53.479251,-117.1572551,32.7153292
10,-2.58791,51.454513,-1.1743197,52.3555177
10,72.8776559,19.0759837,80.249583,13.060422
10,-2.247926,53.479251,-75.163789,39.952335
10,6.1422961,46.1983922,5.0668034,50.8063524
10,-2.247926,53.479251,-2.179404,53.002668
10,2.3522219,48.856614,3.876716,43.610769
10,-0.1276831,51.5073346,-88.89653,13.794185
10,6.1422961,46.1983922,-89.4012302,43.0730517
10,6.069864,46.317077,-74.0059731,40.7143528
10,-3.435973,55.378051,-82.4571776,27.950575
10,-91.8479332,37.6658757,-71.0597732,42.3584308
10,-77.0622028,-12.0478158,-99.133208,19.4326077
10,6.1422961,46.1983922,-103.8216261,19.1365002
10,-2.58791,51.454513,-99.133208,19.4326077
10,2.1699187,41.387917,2.1074206,41.5486198
10,-46.6388182,-23.5489433,-46.8844527,-23.1864533
10,-70.641997,-33.4691199,-71.65729,-35.430647
10,-3.7003454,40.4166909,-3.8003288,40.283873
10,6.1422961,46.1983922,-105.7820674,39.5500507
10,-0.1276831,51.5073346,121.0575181,14.5406824
10,6.1422961,46.1983922,11.8767611,45.4064349
10,-3.7003454,40.4166909,-96.1533333,19.1902778
10,-73.7948516,40.7282239,133.775136,-25.274398
10,-3.435973,55.378051,-75.6971931,45.4215296
10,-122.4194155,37.7749295,-93.26667,44.983334
10,-3.74922,40.463667,-46.6388182,-23.5489433
10,-43.2095869,-22.9035393,-35.2109531,-5.7944785
10,-0.1276831,51.5073346,56.3525677,25.1173883
10,130.8417694,-12.4628198,144.9630556,-37.8136111
10,-74.0059731,40.7143528,-84.2700179,37.8393332
10,-0.1276831,51.5073346,-0.9030999,53.1285044
10,-71.0597732,42.3584308,-74.0059731,40.7143528
10,13.003822,55.604981,-4.251806,55.864237
10,-84.7227071,39.0841968,-1.880769,50.719164
10,-74.0059731,40.7143528,114.109497,22.396428
10,-102.1732882,31.9524799,151.2068896,-33.873651
10,6.069864,46.317077,-99.7331439,32.4487364
10,-122.6762071,45.5234515,-3.188267,55.953252
10,-0.1276831,51.5073346,-3.5979291,37.1764874
10,-74.0059731,40.7143528,-86.1580736,39.7685155
10,-87.6297982,41.8781136,-79.3831843,43.653226
10,-3.435973,55.378051,77.22496,28.635308
10,-122.3320708,47.6062095,144.9630556,-37.8136111
10,6.1422961,46.1983922,-79.403472,43.729391
10,151.5576677,-32.7336636,144.9630556,-37.8136111
10,2.1699187,41.387917,-2.6716351,42.8467181
10,80.249583,13.060422,72.8776559,19.0759837
10,6.1422961,46.1983922,-83.3304175,42.3111677
10,-2.247926,53.479251,-1.0833333,50.8166667
10,-3.7003454,40.4166909,-4.8863523,36.5099367
10,13.4060912,52.519171,11.5770851,48.1366069
10,6.1422961,46.1983922,88.363895,22.572646
10,-122.4194155,37.7749295,-3.7003454,40.4166909
10,-3.7003454,40.4166909,-4.7004257,40.6564086
10,-3.7003454,40.4166909,-8.6995719,42.2150877
10,6.1422961,46.1983922,0.0007429,43.552293
10,-77.0363658,38.8951118,-97.7430608,30.267153
10,-0.1276831,51.5073346,107.6098111,-6.9147444
10,-3.435973,55.378051,-2.3535486,53.3863662
10,-89.3985283,40.6331249,7.6784897,45.0629022
10,-9.13977,38.7238273,-9.13977,38.7238273
10,6.1422961,46.1983922,-122.827956,49.105897
10,-0.1276831,51.5073346,19.145136,51.919438
10,6.1422961,46.1983922,-98.4936282,29.4241219
10,-99.1013498,19.2464696,-102.552784,23.634501
10,-5.9962951,37.38264,-0.3768049,39.4702393
10,21.0122287,52.2296756,-3.7003454,40.4166909
10,-2.247926,53.479251,-77.4477662,38.7931699
10,-0.1276831,51.5073346,47.481766,29.31166
10,-3.435973,55.378051,138.5999453,-34.9287264
10,6.1422961,46.1983922,-5.844781,43.3602994
10,-74.0059731,40.7143528,-92.1450245,31.2448234
10,-46.6388182,-23.5489433,-34.8610512,-7.11532
10,18.2321364,40.3689264,12.56738,41.87194
10,-105.2705456,40.0149856,-2.247926,53.479251
10,-3.435973,55.378051,-99.9018131,31.9685988
10,-2.247926,53.479251,-122.03476,37.362517
10,127.766922,35.907757,126.9779692,37.566535
10,-0.1276831,51.5073346,4.835659,45.764043
10,-0.1276831,51.5073346,-2.238156,51.8642449
10,-3.435973,55.378051,-81.3792365,28.5383355
10,-106.8155687,34.6255913,-71.542969,-35.675147
10,-118.2436849,34.0522342,-102.4107493,34.2331373
10,6.1422961,46.1983922,6.5665018,53.2193835
10,1.777619,50.470632,1.444209,43.604652
10,100.1577,49.636871,133.775136,-25.274398
10,-74.0059731,40.7143528,-103.343803,20.67359
10,130.8417694,-12.4628198,151.2068896,-33.873651
10,-106.046059,36.017189,-71.637154,10.64504
10,-2.58791,51.454513,-74.0059731,40.7143528
10,34.7961722,32.0464987,-106.346771,56.130366
10,-0.1276831,51.5073346,27.12872,38.41885
10,-105.2705456,40.0149856,-122.03476,37.362517
10,-106.8155687,34.6255913,-70.641997,-33.4691199
10,6.1422961,46.1983922,129.0756416,35.1795543
10,-0.1276831,51.5073346,11.5770851,48.1366069
10,-95.712891,37.09024,-119.4179324,36.778261
10,-3.435973,55.378051,23.7293097,37.9837155
10,-5.844781,43.3602994,-5.844781,43.3602994
10,-0.1276831,51.5073346,-122.2711137,37.8043637
10,151.5576677,-32.7336636,153.0235024,-27.4709331
10,-105.2705456,40.0149856,-122.6762071,45.5234515
10,-3.74922,40.463667,-80.782127,8.537981
10,-58.3815931,-34.6037232,-102.552784,23.634501
10,6.1422961,46.1983922,121.473704,31.230393
10,-0.1276831,51.5073346,-2.221575,52.193636
10,-0.1276831,51.5073346,-72.6412013,42.3250896
10,-67.999815,10.174127,-66.58973,6.42375
10,-106.4625624,31.7311292,-99.133208,19.4326077
10,-74.0059731,40.7143528,-86.5804473,35.5174913
10,-122.4194155,37.7749295,-74.4056612,40.0583238
10,6.1422961,46.1983922,5.724524,45.188529
10,-2.77637,53.5503519,-0.1276831,51.5073346
10,-77.0363658,38.8951118,-122.3320708,47.6062095
10,-0.1276831,51.5073346,-2.12882,52.586973
10,-84.7227071,39.0841968,-3.74922,40.463667
10,6.1422961,46.1983922,-80.2264393,25.7889689
10,-77.0363658,38.8951118,-84.3879824,33.7489954
10,-74.0059731,40.7143528,-81.6954088,41.4994954
10,-84.7227071,39.0841968,4.3517103,50.8503396
10,-16.6291304,28.2915637,-0.1276831,51.5073346
10,-3.435973,55.378051,-117.1572551,32.7153292
10,-3.7003454,40.4166909,-7.8647071,42.3399835
10,6.0560873,46.2339591,-99.133208,19.4326077
10,-0.1276831,51.5073346,-2.428619,53.584441
10,-2.247926,53.479251,86.672584,27.252675
10,-74.0059731,40.7143528,-73.1349605,40.7891424
10,6.1422961,46.1983922,90.407143,23.709921
10,-3.7003454,40.4166909,-96.9137441,19.5426237
10,-118.2436849,34.0522342,-93.26667,44.983334
10,151.5576677,-32.7336636,133.775136,-25.274398
9,-3.435973,55.378051,-75.163789,39.952335
9,-122.6762071,45.5234515,10.7522454,59.9138688
9,-122.0838511,37.3860517,-74.0059731,40.7143528
9,-99.133208,19.4326077,-99.7232673,19.4968732
9,5.291266,52.132633,6.5665018,53.2193835
9,-71.0597732,42.3584308,-0.1276831,51.5073346
9,150.5099759,-23.3776546,144.9630556,-37.8136111
9,-118.2436849,34.0522342,-90.1994042,38.6270025
9,8.227512,46.818188,8.227512,46.818188
9,-95.712891,37.09024,-84.3879824,33.7489954
9,5.3878266,52.1561113,4.8951679,52.3702157
9,120.9842195,14.5995124,121.774017,12.879721
9,-118.2436849,34.0522342,18.4240553,-33.9248685
9,-3.7003454,40.4166909,-71.55234,-33.024527
9,1.777619,50.470632,-0.57918,44.837789
9,0.121817,52.205337,-3.435973,55.378051
9,6.1422961,46.1983922,-4.1360198,50.3719165
9,-3.435973,55.378051,0.6673665,51.7659078
9,-0.1276831,51.5073346,-86.902298,32.3182314
9,-2.247926,53.479251,-3.108818,53.377974
9,-16.7246398,28.1218455,-0.3768049,39.4702393
9,-3.74922,40.463667,-3.8079336,43.4609602
9,133.775136,-25.274398,-3.7003454,40.4166909
9,-3.7003454,40.4166909,-3.6739227,40.4159458
9,-3.6245517,40.3822138,-3.7003454,40.4166909
9,72.8776559,19.0759837,55.307485,25.271139
9,-92.1450245,31.2448234,-119.4179324,36.778261
9,-0.2196923,51.4871753,-0.1276831,51.5073346
9,-95.712891,37.09024,-122.4194155,37.7749295
9,28.97696,41.00527,36.33128,41.292782
9,-102.1732882,31.9524799,80.249583,13.060422
9,78.96288,20.593684,77.412615,23.2599333
9,-84.7227071,39.0841968,80.249583,13.060422
9,-84.7227071,39.0841968,-79.0192997,35.7595731
9,9.9936818,53.5510846,13.4060912,52.519171
9,-3.435973,55.378051,-1.519693,52.406822
9,-92.1450245,31.2448234,-118.2436849,34.0522342
9,-102.1732882,31.9524799,-96.769923,32.802955
9,-1.470085,53.381129,-0.1276831,51.5073346
9,-74.0059731,40.7143528,4.3517103,50.8503396
9,-91.8479332,37.6658757,-73.5539925,45.5086699
9,-122.4194155,37.7749295,-73.5539925,45.5086699
9,6.1422961,46.1983922,-79.897453,-2.203816
9,-74.0059731,40.7143528,8.5391825,47.3686498
9,0.121817,52.205337,-3.7003454,40.4166909
9,-77.0363658,38.8951118,-102.4107493,34.2331373
9,-74.0059731,40.7143528,2.213749,46.227638
9,49.1053247,36.1507319,-122.4194155,37.7749295
9,6.1422961,46.1983922,1.444209,43.604652
9,-3.7003454,40.4166909,12.56738,41.87194
9,9.707209,47.557401,10.451526,51.165691
9,-0.1276831,51.5073346,-71.3824374,42.4072107
9,6.1422961,46.1983922,21.164539,42.672421
9,-118.2436849,34.0522342,-80.8431267,35.2270869
9,139.6917064,35.6894875,136.906398,35.1814464
